Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7sZCAHP2duHwr5M5K7lHsb,"Selfish","Detroit Deli (A Taste Of Detroit)","Slum Village;John Legend;Kanye West",2004-01-01,225400,63,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-08T00:46:23Z,"jazz rap,soft pop,neo soul,rap","Priority Records",0.71,0.597,7,-6.468,1,0.239,0.221,0,0.432,0.49,95.769,4
spotify:track:1WsRuvitfegWXQJKRgRZrj,"Coming Back (feat. Mac Miller)","Genesis","Domo Genesis;Mac Miller",2016-03-25,161653,51,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-08T00:48:32Z,"","Odd Future",0.514,0.723,4,-8.748,0,0.406,0.16,0,0.672,0.587,89.14,4
spotify:track:0n7mUH2Yx5mrUW2NvCBcTD,"2011 (feat. Venna)","The Patience (Deluxe Edition)","Mick Jenkins;Venna",2024-01-19,170007,33,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-23T06:45:30Z,"jazz rap,uk r&b","RBC Records",0.865,0.676,11,-4.878,1,0.439,0.0747,0,0.191,0.724,154.11,4
spotify:track:36ihGPfIrRqwQGl9kYMyGs,"I Can Make It","New Beginnings","REASON;Rapsody",2020-10-09,237034,38,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-26T05:40:50Z,"","Top Dawg Entertainment, LLC",0.759,0.482,0,-6.385,1,0.407,0.253,0,0.0372,0.849,80.95,4
spotify:track:3eekarcy7kvN4yt5ZFzltW,"HIGHEST IN THE ROOM","HIGHEST IN THE ROOM","Travis Scott",2019-10-04,175720,83,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-28T04:20:31Z,"rap","Cactus Jack/Epic",0.598,0.427,7,-8.764,0,0.0317,0.0546,0.00000583,0.21,0.0605,76.469,4
spotify:track:17armpXR1i2anQrzFyLE3K,"Time","No Recognition","Aaron May",2022-06-25,174673,39,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-30T05:59:25Z,"","MOVEINTHEAM",0.798,0.276,6,-13.282,0,0.0792,0.38,0.0000539,0.129,0.551,98.669,4
spotify:track:3nKrgkNMJGqBQT0QP9rArg,"No Recognition","No Recognition","Aaron May",2022-06-25,147441,41,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-30T06:02:23Z,"","MOVEINTHEAM",0.717,0.454,2,-10.401,1,0.155,0.19,0,0.134,0.75,118.566,4
spotify:track:6l22gJmC9TF8WtXHcGkKO5,"I Ain't Worried","No Recognition","Aaron May",2022-06-25,133384,27,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-30T06:12:24Z,"","MOVEINTHEAM",0.864,0.524,8,-11.915,0,0.127,0.516,0,0.103,0.85,130.061,4
spotify:track:15ECoz4yjfLWGkr9QFXZn7,"12am in Atl","No More, No Less: Demo 1","REASON;Isaiah Rashad;Benny The Butcher;Doe Boy",2021-10-29,200110,43,true,br4reja3tf0gpjr6ai9r6z1b6,2024-02-20T06:34:41Z,"boom bap","Top Dawg Entertainment",0.613,0.536,11,-7.125,0,0.356,0.279,0,0.248,0.479,74.027,4
spotify:track:3UNoPBNWST9mQleI5T53zL,"Smile","Smile","Isaiah Rashad",2016-01-15,203371,54,true,br4reja3tf0gpjr6ai9r6z1b6,2024-02-20T08:55:37Z,"","Top Dawg Entertainment",0.783,0.563,2,-8.132,1,0.276,0.537,0,0.392,0.517,132.155,4
