Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1ZzSRXy86bhxjqwNjSZnko,"Exmilitary","I LAY DOWN MY LIFE FOR YOU","JPEGMAFIA",2024-08-01,301480,47,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:46:26Z,"experimental hip hop,alternative hip hop,experimental","2024 Peggy Under Exclusive License to AWAL Recordings America, Inc.",0.759,0.674,8,-4.863,0,0.174,0.0321,0,0.0952,0.541,144.108,4
spotify:track:5Z6hdVHH39nARjTBfMUVl6,"I'll Be Right There","I LAY DOWN MY LIFE FOR YOU","JPEGMAFIA",2024-08-01,168400,54,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:46:39Z,"experimental hip hop,alternative hip hop,experimental","2024 Peggy Under Exclusive License to AWAL Recordings America, Inc.",0.553,0.874,6,-5.993,1,0.434,0.0447,0,0.904,0.698,151.87,4
spotify:track:21prC6Di5O8rqycidi5IDv,"FAMOUS.","when angels cry","jev.",2024-06-14,120000,42,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:46:54Z,"jazz rap","LONER inc.",0.903,0.566,2,-8.31,1,0.0948,0.00332,0,0.293,0.381,116.031,4
spotify:track:4Ht23cE3Fwpvcg93vLQ6HR,"THE ART OF WAR.","when angels cry","jev.;Darion Harris",2024-06-14,154028,44,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:46:59Z,"jazz rap","LONER inc.",0.703,0.802,1,-7.469,0,0.0794,0.00979,0,0.209,0.275,133.823,4
spotify:track:0l7uQ6vQcYxjqbjRbDH2HW,"Off Da Zoinkys","DiCaprio 2","JID",2018-11-26,208569,55,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:47:08Z,"","J. Cole/ DreamVille",0.708,0.632,7,-7.491,1,0.475,0.133,0,0.621,0.373,137.981,4
spotify:track:1SWVDBtw6h3tm9OehOkDhv,"What's The Difference","2001","Dr. Dre;Eminem;Xzibit",1999-11-16,244200,75,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:47:47Z,"old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap,hardcore hip hop","Aftermath",0.772,0.821,11,-0.14,0,0.25,0.223,0,0.148,0.77,91.921,4
spotify:track:0KwmQGPCDkAUc4isMOj7VD,"U Don't Know","The Blueprint","JAŸ-Z",2001-09-11,199440,38,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:48:21Z,"hip hop,east coast hip hop,rap","Roc-A-Fella",0.549,0.913,8,-3.49,0,0.146,0.0026,0,0.26,0.669,154.957,4
spotify:track:1UsPflAuWTNteFUPJAJe8E,"SCIENTISTS & ENGINEERS (feat. Future & Eryn Allen Kane)","MICHAEL","Killer Mike;André 3000;Eryn Allen Kane;Future",2023-06-16,253663,53,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:48:35Z,"southern hip hop,alternative hip hop,ambient jazz,neo soul,rap","Loma Vista Recordings",0.522,0.725,5,-7.259,0,0.306,0.688,0,0.224,0.495,140.225,4
spotify:track:4FdlNCxdyXOXKIZNKcIqAs,"Fly Away (with Sheck Wes, Ski Mask The Slump God & JID)","All Is Yellow","Lyrical Lemonade;Sheck Wes;Ski Mask The Slump God;JID",2024-01-26,185538,48,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:52:33Z,"","Lyrical Lemonade P&D/ Def Jam",0.644,0.645,5,-9.446,0,0.0854,0.294,0,0.379,0.302,129.971,4
spotify:track:4pNT8XTKWb2vhcsqwzdXCT,"Survival Tactics","1999","Joey Bada$$;Capital Steez",2012-06-12,202784,63,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:52:56Z,"hip hop,jazz rap,rap","PRO ERA / EMPIRE",0.53,0.843,1,-2.271,1,0.39,0.428,0,0.164,0.919,199.946,4
spotify:track:4w7lBzX0EcDuy8tQLQvjC2,"Scatter Brain (feat. Ludacris & JID)","La Maquina","Conway the Machine;Ludacris;JID",2021-04-16,209117,57,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:53:06Z,"boom bap,east coast hip hop,southern hip hop","Griselda Records / Drumwork / EMPIRE",0.855,0.478,1,-8.698,1,0.107,0.0684,0,0.111,0.355,135.987,4
spotify:track:5LghBGmNUUwI2BvX2boIdK,"Bruuuh (with Denzel Curry) - Remix","Bruuuh (with Denzel Curry) [Remix]","JID;Denzel Curry",2021-02-05,206446,56,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:53:13Z,"","J. Cole/ DreamVille",0.813,0.621,9,-9.273,1,0.209,0.0144,0.0000403,0.0793,0.377,112.101,4
spotify:track:7j8vHxTp34MEoSDLG51sWo,"Slick Talk","DiCaprio 2","JID",2018-11-26,269703,48,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T15:53:18Z,"","J. Cole/ DreamVille",0.512,0.881,7,-5.102,1,0.417,0.0384,0,0.269,0.446,77.511,4
