Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7JjIWXd0RopJ8wSMTIsfZr,"Sunshine","Lupe Fiasco's Food & Liquor","Lupe Fiasco",2006-09-18,235520,49,false,bluepalacio,2024-01-03T00:00:52Z,"","Atlantic Records",0.543,0.82,10,-4.559,0,0.269,0.0377,0,0.186,0.563,89.387,4
spotify:track:72nLaDnt2dfxCA3ZAiEC2c,"Still Dreaming","Hip Hop Is Dead (Expanded Edition)","Nas;Kanye West;Chrisette Michele",2007-01-23,217826,68,true,bluepalacio,2024-01-03T00:01:06Z,"old school hip hop,east coast hip hop,hip hop,rap,neo soul,jersey club,r&b","Def Jam Recordings",0.546,0.827,7,-8.499,1,0.214,0.105,0.000255,0.14,0.598,120.262,5
spotify:track:5VnpYqIzm02X9gOhVElQo3,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)","Cozy Tapes: Vol. 1 Friends -","A$AP Mob;A$AP Rocky;Tyler, The Creator;Playboi Carti;Yung Gleesh",2016-10-31,230907,54,true,bluepalacio,2024-01-03T00:01:15Z,"rap,rage rap","A$AP Worldwide/Polo Grounds Music",0.732,0.772,2,-6.142,0,0.267,0.194,0.00000154,0.242,0.493,123.009,4
spotify:track:5lqTk7DqY4hsbLNB48kByx,"Hyyerr","Man On The Moon: The End Of Day (Deluxe)","Kid Cudi;Chip Tha Ripper",2009-01-01,212106,49,true,bluepalacio,2024-01-03T00:01:20Z,"","Kid Cudi/Universal Records",0.726,0.65,4,-3.96,0,0.0825,0.285,0,0.622,0.585,119.979,4
spotify:track:3jEqrIfwKO0M8ALu3TGilF,"Like You (feat. Ciara)","Wanted","Bow Wow;Ciara",2005,205840,68,false,bluepalacio,2024-01-03T00:01:28Z,"r&b","Sony Urban Music/Columbia",0.714,0.6,6,-8.365,1,0.0876,0.0465,0,0.0646,0.504,82.017,4
spotify:track:1afnPPsiKj3MPfFFcC7QJE,"Heaven Over our Heads","Grapes Upon the Vine","TV Girl",2023-06-30,246750,41,false,bluepalacio,2024-01-03T00:01:39Z,"","Blissful Serenity Industries, LLC",0.477,0.709,10,-7.757,0,0.0432,0.351,0.00000468,0.171,0.629,90.046,4
spotify:track:4sqGlfDc7QCPvAvUBk4OKn,"Fellin' Myself","Ronald Dregan: Dreganomics","Mac Dre",2004-07-20,224813,0,true,bluepalacio,2024-01-03T00:02:28Z,"hyphy,west coast hip hop,g-funk","Thizz Nation",0.836,0.575,0,-6.483,0,0.0585,0.0502,0.0000545,0.231,0.656,99.985,4
spotify:track:3mc4nFeBX4hvuYbPsoS4GK,"Love, Love, Love","Extension of a Man","Donny Hathaway",1973,202066,61,false,bluepalacio,2024-01-03T00:02:36Z,"soul,classic soul","Rhino Atlantic",0.487,0.707,8,-7.775,1,0.0595,0.691,0,0.161,0.639,95.136,4
spotify:track:5YRJSFdNFzeu8X0DS5s3yV,"Lift It","Rule of Thumb: Rule 1","E-40",2023-11-17,134995,30,true,bluepalacio,2024-01-03T00:02:57Z,"hyphy,west coast hip hop,g-funk","Heavy On The Grind ENT.6 (HT6)",0.652,0.826,8,-3.233,1,0.463,0.374,0,0.0903,0.777,100.596,4
spotify:track:1QJb6LWvPXZpTMiqqODqkH,"Prototype","Speakerboxxx/The Love Below","Outkast",2003,326240,58,false,bluepalacio,2024-01-03T00:03:02Z,"southern hip hop,hip hop","Arista",0.643,0.376,9,-7.424,1,0.0426,0.348,0.000335,0.111,0.193,76.002,4
spotify:track:7mgVenws8AB44VPNGY56NQ,"Folgers Crystals","Revenge Of The Dreamers II","J. Cole;Dreamville",2015-01-01,143026,52,true,bluepalacio,2024-01-03T00:03:29Z,"rap","J. Cole/ DreamVille",0.884,0.742,10,-5.402,0,0.301,0.357,0,0.127,0.849,109.982,4
spotify:track:6Pur3hWy6Nzc27ilmsp5HA,"Lamento Boliviano","Big Bang","Los Enanitos Verdes",1994-01-01,222226,80,false,bluepalacio,2024-01-03T00:03:36Z,"rock en español,latin rock,argentine rock,mexican rock,latin alternative","EMI Latin",0.714,0.735,4,-7.125,0,0.0306,0.176,0.000622,0.115,0.68,123.57,4
spotify:track:4iuNZTcvT9diFySSzVsnVS,"When I See U","Fantasia","Fantasia",2006-12-09,217346,71,false,bluepalacio,2024-01-03T00:03:43Z,"r&b","J Records",0.569,0.596,8,-6.486,1,0.172,0.452,0.0000792,0.205,0.754,93.135,4
spotify:track:7cGcyNd7NVvDIwCAQSbJLI,"Luv U Better","10","LL COOL J",2002-10-08,286906,54,false,bluepalacio,2024-01-03T00:03:51Z,"old school hip hop,east coast hip hop","Def Jam Recordings",0.667,0.808,6,-3.878,1,0.238,0.239,0,0.298,0.712,95.075,4
spotify:track:0b7tfmHH7G72ZByouk4WEh,"All That I Can Say","Mary","Mary J. Blige;Ms. Lauryn Hill",1999-01-01,330466,46,false,bluepalacio,2024-01-03T00:03:57Z,"r&b,neo soul","Geffen*",0.661,0.727,9,-7.354,0,0.0541,0.0092,0.00156,0.249,0.53,95.924,4
spotify:track:4G1qRhOk1YY0kewtMaCrMC,"Rain","Release Some Tension","SWV",1997-07-29,264506,64,false,bluepalacio,2024-01-03T00:04:11Z,"new jack swing,r&b","RCA Records Label",0.643,0.486,4,-10.443,0,0.0278,0.337,0.00000386,0.702,0.146,138.151,3
spotify:track:19ELgyBdMcEjGcbFHcY1ba,"Song Cry","The Blueprint","JAŸ-Z",2001-09-11,302360,47,true,bluepalacio,2024-01-03T00:04:58Z,"hip hop,east coast hip hop,rap","Roc-A-Fella",0.654,0.866,7,-3.318,0,0.151,0.236,0,0.306,0.505,85.488,4
spotify:track:7Ka2epdrW2dHzEOXZFqHyb,"Never Change","The Blueprint","JAŸ-Z",2001-09-11,237066,35,true,bluepalacio,2024-01-03T00:05:04Z,"hip hop,east coast hip hop,rap","Roc-A-Fella",0.744,0.876,1,-3.285,0,0.273,0.00331,0,0.0675,0.842,85.442,4
spotify:track:0hbSQvosqCvCFaiSRPEUYP,"Girls, Girls, Girls","The Blueprint","JAŸ-Z",2001-09-11,275373,39,true,bluepalacio,2024-01-03T00:05:10Z,"hip hop,east coast hip hop,rap","Roc-A-Fella",0.509,0.952,2,-4.444,0,0.336,0.144,0,0.135,0.7,83.068,4
spotify:track:6Y6f7LSvHxUA61ItYiSMKE,"Money On My Mind","Tha Carter II","Lil Wayne",2005-01-01,271573,0,true,bluepalacio,2024-01-03T00:05:44Z,"rap,hip hop","CM/Republic",0.535,0.772,1,-6.503,0,0.37,0.0127,0,0.11,0.661,152.173,4
spotify:track:7ClEMzpSQixYIBEFdyJtX4,"Follow Me","Follow Me","Rella;Conor Gardiner",2017-09-17,186333,45,true,bluepalacio,2024-01-03T00:07:04Z,"emo rap","Rella",0.702,0.618,2,-6.788,1,0.215,0.219,0,0.0958,0.387,133.883,4
spotify:track:5kMsjfhYMZ1L9Btuu0AIRx,"D.O.A. (Death Of Auto-Tune)","The Blueprint 3","JAŸ-Z",2009-09-08,256386,48,true,bluepalacio,2024-01-03T00:07:10Z,"hip hop,east coast hip hop,rap","Roc Nation / Jay-Z",0.569,0.869,3,-5.432,0,0.217,0.0342,0,0.0718,0.492,86.62,4
spotify:track:3Umg8CDhO8dOSj7yBTInYb,"Within You Without You - Remastered 2009","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","The Beatles",1967-06-01,304666,51,false,bluepalacio,2024-01-03T00:08:19Z,"classic rock,psychedelic rock","EMI Catalogue",0.352,0.479,6,-9.965,1,0.0338,0.339,0.000353,0.486,0.354,126.166,4
spotify:track:4VdRSoy4tmM2EoDCchJUkV,"my mind","nJOY!","Zeph France",2022-09-22,207046,33,true,bluepalacio,2024-01-03T00:09:18Z,"","Zeph France",0.809,0.422,1,-14.716,1,0.151,0.871,0.0277,0.101,0.663,132.02,4
spotify:track:0M4HrQroPyh3Oj4qRv4tPj,"Get Your Sh** Right","Life In 1472 (The Original Soundtrack)","Jermaine Dupri",1998-07-17,283800,5,false,bluepalacio,2024-01-03T00:09:38Z,"southern hip hop","So So Def",0.767,0.756,6,-7.02,1,0.319,0.119,0,0.29,0.526,86,4
spotify:track:7x6hO9VMAee9x1iWaeNkL6,"To Zion (feat. Carlos Santana)","The Miseducation of Lauryn Hill","Ms. Lauryn Hill;Carlos Santana",1998-08-25,369293,62,false,bluepalacio,2024-01-03T00:10:27Z,"neo soul","Ruffhouse/Columbia",0.41,0.601,7,-10.714,1,0.504,0.127,0,0.112,0.516,173.273,4
spotify:track:3ppVO2tyWRRznNmONvt7Se,"Summers Over Interlude","Views","Drake;Majid Jordan",2016-05-06,106333,72,true,bluepalacio,2024-01-03T00:47:09Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,3
spotify:track:297iRZjDoYJ6Fvj2QxrF0x,"You Send Me","2+2+1=","The Ponderosa Twins Plus One",1971-01-01,205360,36,false,bluepalacio,2024-01-04T03:07:55Z,"","Numero Group",0.381,0.475,0,-9.486,1,0.0276,0.679,0.000247,0.0937,0.634,176.165,3
spotify:track:3r4U9UpHaFurMtq1oCZoAp,"Number One","In My Mind","Pharrell Williams;Kanye West",2006-01-01,236573,53,true,bluepalacio,2024-01-05T23:18:29Z,"rap","Virgin Records",0.845,0.801,10,-5.619,0,0.129,0.251,0,0.0951,0.666,107.012,4
spotify:track:0mbP3AOiMpQ0c4gvj3uDzM,"Get Stupid","Ronald Dregan","Mac Dre",2004-07-20,242626,51,true,bluepalacio,2024-01-08T08:12:30Z,"hyphy,west coast hip hop,g-funk","Sumo/Thizz Entertainment D50",0.844,0.54,10,-6.1,0,0.306,0.279,0,0.0823,0.654,91.054,4
spotify:track:67c5M9gVWemCV5SGH5cc4v,"Don't Cry","Donuts","J Dilla",2006-02-07,119386,56,false,bluepalacio,2024-01-08T19:53:21Z,"plunderphonics,alternative hip hop,jazz rap","Stones Throw Records",0.23,0.772,1,-6.349,1,0.342,0.054,0.000138,0.644,0.589,173.377,5
spotify:track:1o18Q8p5JfjVhDxTZwfGKu,"Keep It Gold","Horizons","Surfaces",2020-02-28,247813,0,false,br4reja3tf0gpjr6ai9r6z1b6,2025-09-23T04:52:50Z,"","Surfaces Music / TenThousand Projects, LLC",0.786,0.674,11,-6.694,1,0.0399,0.0507,0,0.286,0.637,104.998,4
spotify:track:0n2SEXB2qoRQg171q7XqeW,"Smooth (feat. Rob Thomas)","Supernatural (Remastered)","Santana;Rob Thomas",1999-06-15,294986,70,false,br4reja3tf0gpjr6ai9r6z1b6,2025-09-23T05:12:12Z,"","Columbia/Legacy",0.609,0.923,9,-3.908,1,0.0338,0.16,0.00000473,0.295,0.961,115.996,4
